ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM
2307,129352,2000-10-11,Sports,SP3100,1,372.0
2308,129352,2000-10-11,Sports,SP3200,1,373.0
2309,129352,2000-10-11,Sports,SP3200,1,374.0
2310,132728,2000-10-29,Sports,SP2400,1,375.0
2311,156340,2001-03-03,Software,SW3909,3,376.0
2312,157119,2001-03-07,Pets,PT4500,1,377.0
2313,130673,1997-07-11,Gardening,GD1500,2,378.0
2314,145341,1997-09-26,Pets,PT1400,1,379.0
2315,154241,1997-11-13,Toys,TY4600,1,38.0
2316,178088,1998-03-24,Gardening,GD4000,1,380.0
2317,187241,1998-05-05,Gardening,GD1100,1,381.0
2318,187241,1998-05-05,Gardening,GD1300,1,382.0
2319,187241,1998-05-05,Gardening,GD3100,1,383.0
2320,196746,1998-06-15,Sports,SP2200,1,384.0
2321,216748,1998-09-08,Sports,SP2400,2,385.0
2322,221717,1998-09-29,Sports,SP3200,1,386.0
2323,229035,1998-10-30,Sports,SP1500,1,387.0
2324,233951,1998-11-20,Toys,TY4100,1,388.0
2325,130673,2000-10-18,Gardening,GD1500,2,389.0
2326,145341,2001-01-03,Pets,PT1400,1,39.0
2327,154241,2001-02-20,Toys,TY4600,1,390.0
2328,101619,1997-01-24,Gardening,GD1010,1,391.0
2329,108261,1997-03-10,Pets,PT1000,2,392.0
2330,131980,1997-07-18,Toys,TY3500,1,393.0
2331,144986,1997-09-24,Software,SW1207,1,394.0
2332,144986,1997-09-24,Software,SW1807,4,395.0
2333,144986,1997-09-24,Software,SW4792,4,396.0
2334,144986,1997-09-24,Software,SW9782,3,397.0
2335,149567,1997-10-19,Sports,SP1100,1,398.0
2336,149567,1997-10-19,Sports,SP2000,1,399.0
2337,149567,1997-10-19,Sports,SP3200,1,4.0
2338,197495,1998-06-18,Gardening,GD1400,4,40.0
2339,204444,1998-07-18,Software,SW3482,1,400.0
2340,204444,1998-07-18,Software,SW5493,4,401.0
2341,204444,1998-07-18,Software,SW8376,1,402.0
2342,204444,1998-07-18,Software,SW9604,1,403.0
2343,212725,1998-08-22,Toys,TY3300,4,404.0
2344,101619,2000-05-03,Gardening,GD1010,1,405.0
2345,108261,2000-06-17,Pets,PT1000,2,406.0
2346,131980,2000-10-25,Toys,TY3500,1,407.0
2347,144986,2001-01-01,Software,SW1207,1,408.0
2348,144986,2001-01-01,Software,SW1807,4,409.0
2349,144986,2001-01-01,Software,SW4792,4,41.0
2350,144986,2001-01-01,Software,SW9782,3,410.0
2351,149567,2001-01-26,Sports,SP1100,1,411.0
2352,149567,2001-01-26,Sports,SP2000,1,412.0
2353,149567,2001-01-26,Sports,SP3200,1,413.0
2354,121721,1997-05-25,Sports,SP1000,1,414.0
2355,134309,1997-07-30,Pets,PT2000,3,415.0
2356,151830,1997-10-31,Toys,TY1950,3,416.0
2357,179329,1998-03-30,Gardening,GD1001,1,417.0
2358,183493,1998-04-18,Toys,TY1700,1,418.0
2359,186154,1998-04-30,Pets,PT1200,1,419.0
2360,186154,1998-04-30,Pets,PT2400,1,42.0
2361,186154,1998-04-30,Pets,PT3100,1,420.0
2362,186154,1998-04-30,Pets,PT4600,2,421.0
2363,192531,1998-05-28,Pets,PT2200,1,422.0
2364,206790,1998-07-28,Sports,SP3000,1,423.0
2365,121721,2000-09-01,Sports,SP1000,1,424.0
2366,134309,2000-11-06,Pets,PT2000,3,425.0
2367,151830,2001-02-07,Toys,TY1950,3,426.0
2368,106067,1997-02-24,Sports,SP2200,1,427.0
2369,106067,1997-02-24,Sports,SP3200,1,428.0
2370,106067,1997-02-24,Sports,SP3400,1,429.0
2371,109753,1997-03-19,Pets,PT3100,1,43.0
2372,112945,1997-04-07,Pets,PT2300,1,430.0
2373,116502,1997-04-27,Sports,SP2500,1,431.0
2374,208170,1998-08-03,Sports,SP2000,1,432.0
2375,234634,1998-11-23,Toys,TY3100,1,433.0
2376,234634,1998-11-23,Toys,TY3400,3,434.0
2377,234634,1998-11-23,Toys,TY4600,1,435.0
2378,234634,1998-11-23,Toys,TY4700,1,436.0
2379,106067,2000-06-03,Sports,SP2200,1,437.0
2380,106067,2000-06-03,Sports,SP3200,1,438.0
2381,106067,2000-06-03,Sports,SP3400,1,439.0
2382,109753,2000-06-26,Pets,PT3100,1,44.0
2383,112945,2000-07-15,Pets,PT2300,1,440.0
2384,116502,2000-08-04,Sports,SP2500,1,441.0
2385,110921,1997-03-26,Gardening,GD3100,1,442.0
2386,110921,1997-03-26,Gardening,GD3300,1,443.0
2387,110921,1997-03-26,Gardening,GD4100,1,444.0
2388,134313,1997-07-30,Sports,SP2300,1,445.0
2389,136592,1997-08-11,Pets,PT2100,4,446.0
2390,187463,1998-05-06,Software,SW7935,4,447.0
2391,190472,1998-05-19,Gardening,GD1400,1,448.0
2392,197500,1998-06-18,Sports,SP3000,1,449.0
2393,209373,1998-08-08,Toys,TY4700,4,45.0
2394,211793,1998-08-18,Pets,PT3500,1,450.0
2395,215294,1998-09-02,Sports,SP3400,1,451.0
2396,226176,1998-10-18,Sports,SP2700,1,452.0
2397,235055,1998-11-25,Sports,SP1300,1,453.0
2398,110921,2000-07-03,Gardening,GD3100,1,454.0
2399,110921,2000-07-03,Gardening,GD3300,1,455.0
2400,110921,2000-07-03,Gardening,GD4100,1,456.0
2401,134313,2000-11-06,Sports,SP2300,1,457.0
2402,136592,2000-11-18,Pets,PT2100,4,458.0
2403,100597,1997-01-16,Sports,SP1200,2,459.0
2404,113679,1997-04-11,Gardening,GD1200,2,46.0
2405,128153,1997-06-28,Sports,SP1200,1,460.0
2406,128153,1997-06-28,Sports,SP2200,1,461.0
2407,128153,1997-06-28,Sports,SP2300,4,462.0
2408,159604,1997-12-11,Pets,PT2100,1,463.0
2409,161317,1997-12-20,Toys,TY4500,2,464.0
2410,161515,1997-12-21,Software,SW4187,1,465.0
2411,164671,1998-01-09,Software,SW1828,1,466.0
2412,172951,1998-02-26,Gardening,GD2300,1,467.0
2413,173140,1998-02-27,Sports,SP2000,1,468.0
2414,219115,1998-09-18,Sports,SP1500,1,469.0
2415,239998,1998-12-16,Toys,TY1300,1,47.0
2416,100597,2000-04-25,Sports,SP1200,2,470.0
2417,113679,2000-07-19,Gardening,GD1200,2,471.0
2418,128153,2000-10-05,Sports,SP1200,1,472.0
2419,128153,2000-10-05,Sports,SP2200,1,473.0
2420,128153,2000-10-05,Sports,SP2300,4,474.0
2421,159604,2001-03-20,Pets,PT2100,1,475.0
2422,161317,2001-03-29,Toys,TY4500,2,476.0
2423,161515,2001-03-30,Software,SW4187,1,477.0
2424,164671,2001-04-18,Software,SW1828,1,478.0
2425,117996,1997-05-05,Sports,SP2600,1,479.0
2426,122512,1997-05-29,Pets,PT1000,1,48.0
2427,127530,1997-06-25,Collectibles,CC4800,1,480.0
2428,128545,1997-06-30,Sports,SP1400,2,481.0
2429,132738,1997-07-22,Toys,TY1900,1,482.0
2430,160155,1997-12-14,Toys,TY3100,3,483.0
2431,160155,1997-12-14,Toys,TY4400,1,484.0
2432,160155,1997-12-14,Toys,TY5400,1,485.0
2433,196288,1998-06-13,Sports,SP1200,3,486.0
2434,217439,1998-09-11,Toys,TY1100,1,487.0
2435,219600,1998-09-20,Toys,TY4300,3,488.0
2436,242490,1998-12-27,Toys,TY1100,2,489.0
2437,242490,1998-12-27,Toys,TY1650,2,49.0
2438,242490,1998-12-27,Toys,TY1900,1,490.0
2439,242490,1998-12-27,Toys,TY5200,1,491.0
2440,117996,2000-08-12,Sports,SP2600,1,492.0
2441,122512,2000-09-05,Pets,PT1000,1,493.0
2442,127530,2000-10-02,Collectibles,CC4800,1,494.0
2443,128545,2000-10-07,Sports,SP1400,2,495.0
2444,132738,2000-10-29,Toys,TY1900,1,496.0
2445,160155,2001-03-23,Toys,TY3100,3,497.0
2446,160155,2001-03-23,Toys,TY4400,1,498.0
2447,160155,2001-03-23,Toys,TY5400,1,499.0
2448,101110,1997-01-20,Pets,PT2400,1,5.0
2449,104532,1997-02-14,Sports,SP2000,1,50.0
2450,110436,1997-03-23,Gardening,GD2400,1,500.0
2451,117238,1997-05-01,Sports,SP1000,1,501.0
2452,133329,1997-07-25,Pets,PT1400,2,502.0
2453,133329,1997-07-25,Pets,PT3500,1,503.0
2454,133329,1997-07-25,Pets,PT4300,1,504.0
2455,133329,1997-07-25,Pets,PT4600,1,505.0
2456,133697,1997-07-27,Pets,PT1300,1,506.0
2457,138823,1997-08-23,Sports,SP2300,1,507.0
2458,153854,1997-11-11,Toys,TY2300,1,508.0
2459,177263,1998-03-20,Toys,TY3800,1,509.0
2460,180405,1998-04-04,Gardening,GD4200,1,51.0
2461,190692,1998-05-20,Pets,PT1100,1,510.0
2462,192996,1998-05-30,Toys,TY3700,4,511.0
2463,196525,1998-06-14,Pets,PT3100,1,512.0
2464,101110,2000-04-29,Pets,PT2400,1,513.0
2465,104532,2000-05-24,Sports,SP2000,1,514.0
2466,110436,2000-06-30,Gardening,GD2400,1,515.0
2467,117238,2000-08-08,Sports,SP1000,1,516.0
2468,133329,2000-11-01,Pets,PT1400,2,517.0
2469,133329,2000-11-01,Pets,PT3500,1,518.0
2470,133329,2000-11-01,Pets,PT4300,1,519.0
2471,133329,2000-11-01,Pets,PT4600,1,52.0
2472,133697,2000-11-03,Pets,PT1300,1,520.0
2473,138823,2000-11-30,Sports,SP2300,1,521.0
2474,153854,2001-02-18,Toys,TY2300,1,522.0
2475,101112,1997-01-20,Sports,SP2400,1,523.0
2476,104683,1997-02-15,Pets,PT4600,1,524.0
2477,108573,1997-03-12,Sports,SP2400,3,525.0
2478,111574,1997-03-30,Sports,SP2300,1,526.0
2479,123630,1997-06-04,Sports,SP2000,1,527.0
2480,123630,1997-06-04,Sports,SP3200,3,528.0
2481,134317,1997-07-30,Pets,PT2100,1,529.0
2482,141354,1997-09-05,Pets,PT1300,2,53.0
2483,156347,1997-11-24,Toys,TY1300,1,530.0
2484,200543,1998-07-01,Pets,PT3100,1,531.0
2485,210121,1998-08-11,Software,SW2842,1,532.0
2486,221727,1998-09-29,Software,SW7823,1,533.0
2487,223655,1998-10-07,Pets,PT3400,3,534.0
2488,232303,1998-11-13,Gardening,GD1010,1,535.0
2489,235538,1998-11-27,Pets,PT3100,3,536.0
2490,240474,1998-12-18,Software,SW6269,1,537.0
2491,101112,2000-04-29,Sports,SP2400,1,538.0
2492,104683,2000-05-25,Pets,PT4600,1,539.0
2493,108573,2000-06-19,Sports,SP2400,3,54.0
2494,111574,2000-07-07,Sports,SP2300,1,540.0
2495,123630,2000-09-11,Sports,SP2000,1,541.0
2496,123630,2000-09-11,Sports,SP3200,3,542.0
2497,134317,2000-11-06,Pets,PT2100,1,543.0
2498,141354,2000-12-13,Pets,PT1300,2,544.0
2499,156347,2001-03-03,Toys,TY1300,1,545.0
2500,107817,1997-03-07,Sports,SP1600,1,546.0
2501,121561,1997-05-24,Sports,SP3000,1,547.0
2502,126293,1997-06-18,Gardening,GD1500,4,548.0
2503,142086,1997-09-09,Collectibles,CC1500,1,549.0
2504,142086,1997-09-09,Collectibles,CC3200,1,55.0
2505,142086,1997-09-09,Collectibles,CC4700,2,550.0
2506,149222,1997-10-17,Pets,PT1400,1,551.0
2507,149748,1997-10-20,Sports,SP1600,1,552.0
2508,172368,1998-02-23,Pets,PT2000,2,553.0
2509,172368,1998-02-23,Pets,PT4200,1,554.0
2510,190247,1998-05-18,Sports,SP1300,1,555.0
2511,200548,1998-07-01,Sports,SP1300,3,556.0
2512,200548,1998-07-01,Sports,SP2200,1,557.0
2513,200548,1998-07-01,Sports,SP3100,4,558.0
2514,227137,1998-10-22,Sports,SP2300,1,559.0
2515,233242,1998-11-17,Pets,PT4100,1,56.0
2516,107817,2000-06-14,Sports,SP1600,1,560.0
2517,121561,2000-08-31,Sports,SP3000,1,561.0
2518,126293,2000-09-25,Gardening,GD1500,4,562.0
2519,142086,2000-12-17,Collectibles,CC1500,1,563.0
2520,142086,2000-12-17,Collectibles,CC3200,1,564.0
2521,142086,2000-12-17,Collectibles,CC4700,2,565.0
2522,149222,2001-01-24,Pets,PT1400,1,566.0
2523,149748,2001-01-27,Sports,SP1600,1,567.0
2524,112399,1997-04-04,Gardening,GD2000,1,568.0
2525,112399,1997-04-04,Gardening,GD2400,3,569.0
2526,112399,1997-04-04,Gardening,GD3300,1,57.0
2527,124184,1997-06-07,Pets,PT4100,4,570.0
2528,137163,1997-08-14,Pets,PT1300,4,571.0
2529,138049,1997-08-19,Pets,PT4600,2,572.0
2530,171844,1998-02-20,Pets,PT2400,1,573.0
2531,207273,1998-07-30,Sports,SP3100,1,574.0
2532,215752,1998-09-04,Pets,PT1400,1,575.0
2533,112399,2000-07-12,Gardening,GD2000,1,576.0
2534,112399,2000-07-12,Gardening,GD2400,3,577.0
2535,112399,2000-07-12,Gardening,GD3300,1,578.0
2536,124184,2000-09-14,Pets,PT4100,4,579.0
2537,137163,2000-11-21,Pets,PT1300,4,58.0
2538,138049,2000-11-26,Pets,PT4600,2,580.0
2539,171844,2001-05-30,Pets,PT2400,1,581.0
2540,117426,1997-05-02,Pets,PT1100,1,582.0
2541,117426,1997-05-02,Pets,PT1400,1,583.0
2542,117426,1997-05-02,Pets,PT4200,1,584.0
2543,117426,1997-05-02,Pets,PT4200,2,585.0
2544,118180,1997-05-06,Gardening,GD1400,3,586.0
2545,118180,1997-05-06,Gardening,GD1600,1,587.0
2546,118180,1997-05-06,Gardening,GD3000,1,588.0
2547,144605,1997-09-22,Sports,SP3100,1,589.0
2548,149749,1997-10-20,Software,SW1612,3,59.0
2549,149749,1997-10-20,Software,SW3617,1,590.0
2550,149749,1997-10-20,Software,SW4773,2,591.0
2551,150130,1997-10-22,Toys,TY5200,1,592.0
2552,152027,1997-11-01,Pets,PT1200,4,593.0
2553,171303,1998-02-17,Sports,SP2400,4,594.0
2554,186810,1998-05-03,Gardening,GD2300,3,595.0
2555,187970,1998-05-08,Toys,TY1750,1,596.0
2556,187970,1998-05-08,Toys,TY1900,1,597.0
2557,187970,1998-05-08,Toys,TY4800,4,598.0
2558,187970,1998-05-08,Toys,TY5300,1,599.0
2559,192539,1998-05-28,Gardening,GD1200,1,6.0
2560,192539,1998-05-28,Gardening,GD1300,4,60.0
2561,192539,1998-05-28,Gardening,GD2200,3,600.0
2562,193460,1998-06-01,Toys,TY1750,1,601.0
2563,193460,1998-06-01,Toys,TY1950,3,602.0
2564,193460,1998-06-01,Toys,TY4500,1,603.0
2565,193460,1998-06-01,Toys,TY4600,1,604.0
2566,204682,1998-07-19,Sports,SP2300,3,605.0
2567,204682,1998-07-19,Sports,SP3100,1,606.0
2568,225492,1998-10-15,Sports,SP1000,4,607.0
2569,226707,1998-10-20,Pets,PT2100,3,608.0
2570,233731,1998-11-19,Collectibles,CC4400,1,609.0
2571,117426,2000-08-09,Pets,PT1100,1,61.0
2572,117426,2000-08-09,Pets,PT1400,1,610.0
2573,117426,2000-08-09,Pets,PT4200,1,611.0
2574,117426,2000-08-09,Pets,PT4200,2,612.0
2575,118180,2000-08-13,Gardening,GD1400,3,613.0
2576,118180,2000-08-13,Gardening,GD1600,1,614.0
2577,118180,2000-08-13,Gardening,GD3000,1,615.0
2578,144605,2000-12-30,Sports,SP3100,1,616.0
2579,149749,2001-01-27,Software,SW1612,3,617.0
2580,149749,2001-01-27,Software,SW3617,1,618.0
2581,149749,2001-01-27,Software,SW4773,2,619.0
2582,150130,2001-01-29,Toys,TY5200,1,62.0
2583,152027,2001-02-08,Pets,PT1200,4,620.0
2584,171303,2001-05-27,Sports,SP2400,4,621.0
2585,106577,1997-02-27,Sports,SP3100,1,622.0
2586,110759,1997-03-25,Pets,PT1000,2,623.0
2587,113684,1997-04-11,Pets,PT2000,1,624.0
2588,113684,1997-04-11,Pets,PT3200,1,625.0
2589,113684,1997-04-11,Pets,PT3300,2,626.0
2590,113684,1997-04-11,Pets,PT3500,1,627.0
2591,153142,1997-11-07,Pets,PT2200,1,628.0
2592,165282,1998-01-13,Software,SW2782,1,629.0
2593,165281,1998-01-13,Toys,TY1700,1,63.0
2594,167907,1998-01-29,Sports,SP2300,1,630.0
2595,184415,1998-04-22,Gardening,GD4300,3,631.0
2596,210342,1998-08-12,Pets,PT4300,4,632.0
2597,223206,1998-10-05,Collectibles,CC3600,3,633.0
2598,224592,1998-10-11,Pets,PT3500,1,634.0
2599,106577,2000-06-06,Sports,SP3100,1,635.0
2600,110759,2000-07-02,Pets,PT1000,2,636.0
2601,113684,2000-07-19,Pets,PT2000,1,637.0
2602,113684,2000-07-19,Pets,PT3200,1,638.0
2603,113684,2000-07-19,Pets,PT3300,2,639.0
2604,113684,2000-07-19,Pets,PT3500,1,64.0
2605,153142,2001-02-14,Pets,PT2200,1,640.0
2606,165282,2001-04-22,Software,SW2782,1,641.0
2607,165281,2001-04-22,Toys,TY1700,1,642.0
2608,167907,2001-05-08,Sports,SP2300,1,643.0
2609,120263,1997-05-17,Sports,SP3200,4,644.0
2610,127158,1997-06-23,Gardening,GD3400,3,645.0
2611,136395,1997-08-10,Gardening,GD1600,1,646.0
2612,136395,1997-08-10,Gardening,GD3200,1,647.0
2613,136395,1997-08-10,Gardening,GD3200,1,648.0
2614,136395,1997-08-10,Gardening,GD4200,3,649.0
2615,137344,1997-08-15,Pets,PT4300,1,65.0
2616,150132,1997-10-22,Sports,SP2400,2,650.0
2617,158847,1997-12-07,Pets,PT4100,2,651.0
2618,170757,1998-02-14,Sports,SP1000,3,652.0
2619,178924,1998-03-28,Pets,PT1200,1,653.0
2620,210125,1998-08-11,Pets,PT4300,1,654.0
2621,229048,1998-10-30,Toys,TY4800,3,655.0
2622,241844,1998-12-24,Pets,PT1300,2,656.0
2623,120263,2000-08-24,Sports,SP3200,4,657.0
2624,127158,2000-09-30,Gardening,GD3400,3,658.0
2625,136395,2000-11-17,Gardening,GD1600,1,659.0
2626,136395,2000-11-17,Gardening,GD3200,1,66.0
2627,136395,2000-11-17,Gardening,GD3200,1,660.0
2628,136395,2000-11-17,Gardening,GD4200,3,661.0
2629,137344,2000-11-22,Pets,PT4300,1,662.0
2630,150132,2001-01-29,Sports,SP2400,2,663.0
2631,158847,2001-03-16,Pets,PT4100,2,664.0
2632,170757,2001-05-24,Sports,SP1000,3,665.0
2633,104129,1997-02-11,Sports,SP2000,1,666.0
2634,120267,1997-05-17,Pets,PT1100,1,667.0
2635,121393,1997-05-23,Pets,PT4300,2,668.0
2636,154053,1997-11-12,Pets,PT3200,1,669.0
2637,184641,1998-04-23,Pets,PT4500,1,67.0
2638,184642,1998-04-23,Sports,SP2200,1,670.0
2639,185278,1998-04-26,Pets,PT4600,1,671.0
2640,196054,1998-06-12,Software,SW4550,1,672.0
2641,196054,1998-06-12,Software,SW4550,1,673.0
2642,196054,1998-06-12,Software,SW9023,1,674.0
2643,196054,1998-06-12,Software,SW9521,1,675.0
2644,198649,1998-06-23,Gardening,GD1400,1,676.0
2645,198649,1998-06-23,Gardening,GD3100,1,677.0
2646,198649,1998-06-23,Gardening,GD3200,1,678.0
2647,206314,1998-07-26,Sports,SP2400,1,679.0
2648,206314,1998-07-26,Sports,SP2600,1,68.0
2649,206314,1998-07-26,Sports,SP3200,1,680.0
2650,220078,1998-09-22,Pets,PT1000,1,681.0
2651,223444,1998-10-06,Sports,SP3400,1,682.0
2652,224131,1998-10-09,Sports,SP1500,1,683.0
2653,231848,1998-11-11,Toys,TY4600,3,684.0
2654,104129,2000-05-21,Sports,SP2000,1,685.0
2655,120267,2000-08-24,Pets,PT1100,1,686.0
2656,121393,2000-08-30,Pets,PT4300,2,687.0
2657,154053,2001-02-19,Pets,PT3200,1,688.0
2658,101514,1997-01-23,Software,SW3625,3,689.0
2659,112242,1997-04-03,Sports,SP3200,1,69.0
2660,116156,1997-04-25,Collectibles,CC3600,1,690.0
2661,116156,1997-04-25,Collectibles,CC3700,1,691.0
2662,116156,1997-04-25,Collectibles,CC4400,1,692.0
2663,128767,1997-07-01,Toys,TY4600,1,693.0
2664,129168,1997-07-03,Sports,SP1000,1,694.0
2665,159202,1997-12-09,Pets,PT3300,1,695.0
2666,165929,1998-01-17,Gardening,GD3100,1,696.0
2667,166587,1998-01-21,Pets,PT4500,1,697.0
2668,168576,1998-02-02,Gardening,GD3000,1,698.0
2669,168576,1998-02-02,Gardening,GD3200,1,699.0
2670,168576,1998-02-02,Gardening,GD4200,1,7.0
2671,170562,1998-02-13,Sports,SP3200,1,70.0
2672,202872,1998-07-11,Sports,SP2400,1,700.0
2673,206807,1998-07-28,Sports,SP2200,1,701.0
2674,219616,1998-09-20,Sports,SP1600,4,702.0
2675,219616,1998-09-20,Sports,SP3000,1,703.0
2676,219616,1998-09-20,Sports,SP3300,4,704.0
2677,219616,1998-09-20,Sports,SP3400,4,705.0
2678,228082,1998-10-26,Pets,PT2300,1,706.0
2679,101514,2000-05-02,Software,SW3625,3,707.0
2680,112242,2000-07-11,Sports,SP3200,1,708.0
2681,116156,2000-08-02,Collectibles,CC3600,1,709.0
2682,116156,2000-08-02,Collectibles,CC3700,1,71.0
2683,116156,2000-08-02,Collectibles,CC4400,1,710.0
2684,128767,2000-10-08,Toys,TY4600,1,711.0
2685,129168,2000-10-10,Sports,SP1000,1,712.0
2686,159202,2001-03-18,Pets,PT3300,1,713.0
2687,165929,2001-04-26,Gardening,GD3100,1,714.0
2688,166587,2001-04-30,Pets,PT4500,1,715.0
2689,168576,2001-05-12,Gardening,GD3000,1,716.0
2690,168576,2001-05-12,Gardening,GD3200,1,717.0
2691,168576,2001-05-12,Gardening,GD4200,1,718.0
2692,170562,2001-05-23,Sports,SP3200,1,719.0
2693,112082,1997-04-02,Gardening,GD1500,1,72.0
2694,114536,1997-04-16,Sports,SP1300,1,720.0
2695,137173,1997-08-14,Toys,TY4500,1,721.0
2696,157887,1997-12-02,Toys,TY1650,1,722.0
2697,162112,1997-12-24,Software,SW9521,4,723.0
2698,175460,1998-03-11,Toys,TY3300,1,724.0
2699,175460,1998-03-11,Toys,TY3700,1,725.0
2700,175460,1998-03-11,Toys,TY4400,1,726.0
2701,186819,1998-05-03,Pets,PT2000,1,727.0
2702,192319,1998-05-27,Toys,TY1100,1,728.0
2703,192319,1998-05-27,Toys,TY1200,1,729.0
2704,192319,1998-05-27,Toys,TY4400,2,73.0
2705,194855,1998-06-07,Sports,SP3200,1,730.0
2706,202389,1998-07-09,Toys,TY1500,1,731.0
2707,218179,1998-09-14,Toys,TY4600,4,732.0
2708,220544,1998-09-24,Pets,PT2000,1,733.0
2709,220544,1998-09-24,Pets,PT2100,1,734.0
2710,220544,1998-09-24,Pets,PT4200,1,735.0
2711,220544,1998-09-24,Pets,PT4500,4,736.0
2712,112082,2000-07-10,Gardening,GD1500,1,737.0
2713,114536,2000-07-24,Sports,SP1300,1,738.0
2714,137173,2000-11-21,Toys,TY4500,1,739.0
2715,157887,2001-03-11,Toys,TY1650,1,74.0
2716,162112,2001-04-02,Software,SW9521,4,740.0
2717,98957,1997-01-03,Sports,SP3400,1,741.0
2718,136795,1997-08-12,Collectibles,CC4100,1,742.0
2719,136795,1997-08-12,Collectibles,CC4200,1,743.0
2720,136795,1997-08-12,Collectibles,CC4600,3,744.0
2721,159616,1997-12-11,Gardening,GD3200,3,745.0
2722,197511,1998-06-18,Sports,SP1300,1,746.0
2723,216491,1998-09-07,Toys,TY1950,2,747.0
2724,218396,1998-09-15,Software,SW4323,1,748.0
2725,241847,1998-12-24,Toys,TY1500,1,749.0
2726,98957,2000-04-12,Sports,SP3400,1,75.0
2727,136795,2000-11-19,Collectibles,CC4100,1,750.0
2728,136795,2000-11-19,Collectibles,CC4200,1,751.0
2729,136795,2000-11-19,Collectibles,CC4600,3,752.0
2730,159616,2001-03-20,Gardening,GD3200,3,753.0
2731,122130,1997-05-27,Sports,SP2000,1,754.0
2732,143266,1997-09-15,Sports,SP2600,3,755.0
2733,144615,1997-09-22,Sports,SP1400,1,756.0
2734,144615,1997-09-22,Sports,SP2600,1,757.0
2735,144615,1997-09-22,Sports,SP2700,1,758.0
2736,158087,1997-12-03,Pets,PT4400,1,759.0
2737,161926,1997-12-23,Toys,TY1200,1,76.0
2738,164243,1998-01-06,Pets,PT1200,1,760.0
2739,185717,1998-04-28,Gardening,GD2400,1,761.0
2740,186821,1998-05-03,Gardening,GD1200,1,762.0
2741,188645,1998-05-11,Collectibles,CC3600,1,763.0
2742,190958,1998-05-21,Pets,PT2100,1,764.0
2743,208181,1998-08-03,Sports,SP1100,1,765.0
2744,208181,1998-08-03,Sports,SP2300,1,766.0
2745,208181,1998-08-03,Sports,SP3200,1,767.0
2746,217460,1998-09-11,Sports,SP3300,1,768.0
2747,220325,1998-09-23,Pets,PT3300,1,769.0
2748,240944,1998-12-20,Toys,TY1500,1,77.0
2749,122130,2000-09-03,Sports,SP2000,1,770.0
2750,143266,2000-12-23,Sports,SP2600,3,771.0
2751,144615,2000-12-30,Sports,SP1400,1,772.0
2752,144615,2000-12-30,Sports,SP2600,1,773.0
2753,144615,2000-12-30,Sports,SP2700,1,774.0
2754,158087,2001-03-12,Pets,PT4400,1,775.0
2755,161926,2001-04-01,Toys,TY1200,1,776.0
2756,164243,2001-04-15,Pets,PT1200,1,777.0
2757,103548,1997-02-07,Sports,SP1300,1,778.0
2758,119350,1997-05-12,Sports,SP2700,4,779.0
2759,138253,1997-08-20,Sports,SP3100,1,78.0
2760,142105,1997-09-09,Sports,SP3200,1,780.0
2761,156549,1997-11-25,Pets,PT3300,1,781.0
2762,161536,1997-12-21,Toys,TY2200,1,782.0
2763,172965,1998-02-26,Sports,SP3000,1,783.0
2764,187483,1998-05-06,Gardening,GD2000,1,784.0
2765,189565,1998-05-15,Gardening,GD3300,2,785.0
2766,195826,1998-06-11,Gardening,GD1500,1,786.0
2767,209120,1998-08-07,Toys,TY1300,1,787.0
2768,212747,1998-08-22,Pets,PT3500,1,788.0
2769,218185,1998-09-14,Pets,PT2100,4,789.0
2770,219623,1998-09-20,Sports,SP2000,2,79.0
2771,103548,2000-05-17,Sports,SP1300,1,790.0
2772,119350,2000-08-19,Sports,SP2700,4,791.0
2773,138253,2000-11-27,Sports,SP3100,1,792.0
2774,142105,2000-12-17,Sports,SP3200,1,793.0
2775,156549,2001-03-04,Pets,PT3300,1,794.0
2776,161536,2001-03-30,Toys,TY2200,1,795.0
2777,152040,1997-11-01,Sports,SP2600,4,796.0
2778,162631,1997-12-27,Pets,PT3300,1,797.0
2779,182819,1998-04-15,Sports,SP2000,2,798.0
2780,194183,1998-06-04,Gardening,GD1300,2,799.0
2781,194183,1998-06-04,Gardening,GD2000,1,8.0
2782,194183,1998-06-04,Gardening,GD3200,3,80.0
2783,199355,1998-06-26,Pets,PT3500,2,800.0
2784,199586,1998-06-27,Pets,PT3100,1,801.0
2785,207285,1998-07-30,Gardening,GD2000,3,802.0
2786,207285,1998-07-30,Gardening,GD2200,1,803.0
2787,207285,1998-07-30,Gardening,GD3400,3,804.0
2788,221959,1998-09-30,Toys,TY3200,1,805.0
2789,226718,1998-10-20,Pets,PT4600,1,806.0
2790,238665,1998-12-10,Sports,SP1200,4,807.0
2791,152040,2001-02-08,Sports,SP2600,4,8074.0
2792,162631,2001-04-05,Pets,PT3300,1,808.0
2793,98960,1997-01-03,Gardening,GD2200,3,809.0
2794,108911,1997-03-14,Pets,PT4200,1,81.0
2795,111756,1997-03-31,Gardening,GD2300,1,810.0
2796,118005,1997-05-05,Gardening,GD1010,1,811.0
2797,125168,1997-06-12,Pets,PT1200,3,812.0
2798,135070,1997-08-03,Toys,TY1900,1,813.0
2799,149600,1997-10-19,Toys,TY2100,4,814.0
2800,149600,1997-10-19,Toys,TY2600,1,815.0
2801,149600,1997-10-19,Toys,TY4300,3,816.0
